,300.000,101.376,,6700.000,48.903,,6700.000,0.333,,,,,300.000,101.305,,300.000,-34.349,,300.000,-34.748,,6700.000,-138.972,,6700.000,-141.550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.000,-98.497,,6700.000,-101.522
,280.000,100.092,,7100.000,56.849,,7100.000,1.161,,,,,280.000,100.213,,280.000,-35.393,,280.000,-35.825,,7100.000,-139.282,,7100.000,-142.790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7100.000,-98.807,,7100.000,-102.762
,265.000,98.954,,7500.000,45.486,,7500.000,0.209,,,,,265.000,99.000,,265.000,-36.492,,265.000,-36.909,,7500.000,-140.726,,7500.000,-141.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.000,-100.251,,7500.000,-101.627
,250.000,97.663,,8000.000,42.391,,8000.000,0.114,,,,,250.000,97.731,,250.000,-37.610,,250.000,-37.993,,8000.000,-137.816,,8000.000,-139.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.000,-97.341,,8000.000,-99.367
,236.000,96.219,,8500.000,55.821,,8500.000,0.653,,,,,236.000,96.334,,236.000,-38.849,,236.000,-39.235,,8500.000,-136.319,,8500.000,-137.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.000,-95.844,,8500.000,-97.505
,224.000,94.746,,9000.000,43.885,,9000.000,0.105,,,,,224.000,94.833,,224.000,-40.236,,224.000,-40.672,,9000.000,-138.589,,9000.000,-138.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.000,-98.114,,9000.000,-98.200
,212.000,93.056,,9500.000,33.719,,9500.000,0.062,,,,,212.000,93.179,,212.000,-41.902,,212.000,-42.415,,9500.000,-140.248,,9500.000,-140.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500.000,-99.773,,9500.000,-100.119
,200.000,91.116,,10000.000,34.559,,10000.000,0.233,,,,,200.000,91.393,,200.000,-43.938,,200.000,-44.519,,10000.000,-134.653,,10000.000,-137.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.000,-94.178,,10000.000,-97.243
,190.000,89.569,,,,,,,,,,,190.000,89.713,,190.000,-46.135,,190.000,-46.738,,10600.000,-136.438,,10600.000,-135.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10600.000,-95.963,,10600.000,-95.707
,180.000,88.064,,,,,,,,,,,180.000,88.162,,180.000,-48.270,,180.000,-48.846,,11200.000,-139.731,,11200.000,-137.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200.000,-99.256,,11200.000,-97.529
,170.000,86.372,,,,,,,,,,,170.000,86.537,,170.000,-50.403,,170.000,-50.923,,11800.000,-136.605,,11800.000,-133.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11800.000,-96.130,,11800.000,-92.985
,160.000,84.690,,,,,,,,,,,160.000,84.741,,160.000,-52.503,,160.000,-52.917,,12500.000,-135.305,,12500.000,-131.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500.000,-94.830,,12500.000,-91.557
,150.000,82.282,,,,,,,,,,,150.000,82.680,,150.000,-54.692,,150.000,-54.859,,13200.000,-137.755,,13200.000,-135.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13200.000,-97.280,,13200.000,-95.743
,140.000,80.361,,,,,,,,,,,140.000,80.919,,140.000,-56.735,,140.000,-56.132,,14000.000,-137.182,,14000.000,-137.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.000,-96.706,,14000.000,-97.074
,132.000,80.326,,,,,,,,,,,132.000,80.490,,132.000,-56.747,,132.000,-55.482,,15000.000,-134.718,,15000.000,-135.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.000,-94.243,,15000.000,-95.066
,125.000,80.916,,,,,,,,,,,125.000,81.036,,125.000,-55.339,,125.000,-54.032,,16000.000,-138.808,,16000.000,-140.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000.000,-98.333,,16000.000,-100.628
,118.000,81.846,,,,,,,,,,,118.000,81.892,,118.000,-54.004,,118.000,-52.727,,17000.000,-144.253,,17000.000,-144.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000.000,-103.778,,17000.000,-104.410
,112.000,82.763,,,,,,,,,,,112.000,82.800,,112.000,-52.977,,112.000,-51.730,,18000.000,-143.251,,18000.000,-145.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000.000,-102.776,,18000.000,-105.492
,106.000,83.643,,,,,,,,,,,106.000,83.636,,106.000,-52.317,,106.000,-51.202,,19000.000,-137.836,,19000.000,-141.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000.000,-97.361,,19000.000,-101.115
,100.000,84.350,,,,,,,,,,,100.000,84.350,,100.000,-51.922,,100.000,-51.101,,20000.000,-139.431,,20000.000,-134.720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.000,-98.956,,20000.000,-94.691
